IMDB Series ID,IMDB Episode ID,Type,Text
tt2403776,tt9601514,S,"Two men kiss each other passionately. Later, they are seen shirtless in bed with upper body nudity, presumably after having sex. They talk for an extended period, kiss again, and then one of them leaves.

     





Edit"
tt2403776,tt9601514,S,"A man and woman kiss passionately for a long time. He lifts her up onto a surface and they continue. They are about to undress, but then are interrupted.

     





Edit"
tt2403776,tt9601514,S,"Some kissing scenes. One implied sex. Moderate nudity.

     





Edit"
tt2403776,tt9601514,V,"A woman has her throat slashed. We see a lot of blood and then witness her choking to death, distressed.

     





Edit"
tt2403776,tt9601514,V,"A woman is shot, but survives.

     





Edit"
tt2403776,tt9601514,V,"Throughout the episode, there are multiple intense and violent fight scenes.

     





Edit"
tt2403776,tt9601514,V,"A woman throws a knife into the back of a man's head. He falls, and we see the aftermath and pools of blood. Very graphic.

     





Edit"
tt1723816,tt2338795,S,"A woman receives a photo of a penis on her phone. She takes off her shirt and takes a picture of herself topless.

     





Edit"
tt1723816,tt2338795,S,"A man strokes a woman's clothed chest and pats her bottom.

     





Edit"
tt1723816,tt2338795,S,"A man has an erection and a woman holds it. He removes her underwear and performs cunnilingus on her. She proposes having sex instead but he declines when she reveals that she is a virgin.

     





Edit"
tt1723816,tt2338795,S,"It is implied that a man and a woman have sex.

     





Edit"
tt0944947,tt3846626,S,"None.

     





Edit"
tt0944947,tt3846626,V,"Severe.

     





Edit"
tt0944947,tt3846626,V,"During a fight on horseback a woman stabs a man. Blood is shown. Later, she stabs another man. Blood not show. More later, the woman stabs a man through the shoulder with a sword. We see in closeup the sword pass through his back, covered in blood.

     





Edit"
tt0944947,tt3846626,V,"A man shoves his knife into a wall, we hear a scream and the wall crashes. We later see the man who was behind the wall with blood on the leg. Not graphic.

     





Edit"
tt0944947,tt3846626,V,"A cut off head is shown.

     





Edit"
tt0944947,tt3846626,V,"A girl cuts a pigeon's head off in a swift swing of her sword. The scene is quite surreal and although there is blood, the beheading is very brief.

     





Edit"
tt0944947,tt3846626,V,"A man has bruisings and some blood in his face. Later, is shown with a mask, dead and with three cloves nailed in his head and shoulders, bleeding. In the wall, there's something written with his blood.

     





Edit"
tt0944947,tt3846626,V,"A man is executed and beheaded, but we don't see it at all. People get angry and they start hitting and throwing stones. Some blood is shown.

     





Edit"
tt0944947,tt3846626,P,"Moderate.

     





Edit"
tt0944947,tt3846626,P,"The words ""fucking"" and ""whore"" are used twice. ""cunt"" and ""shit"" are used once. Milder lenguage like ""mad"" and ""mean"". ""Smirking"" is used like an insult.

     





Edit"
tt0944947,tt3846626,P,"A woman says that her sister calls her mean names.

     





Edit"
tt0944947,tt3846626,D,"Mild.

     





Edit"
tt0944947,tt3846626,D,"Some people drinking at a tavern.

     





Edit"
tt0944947,tt3846626,D,"A man is drinking in a scene. He is a bit drunk.

     





Edit"
tt0944947,tt3846626,D,"Some men drinking in another place.

     





Edit"
tt0944947,tt3846626,I,"Moderate.

     





Edit"
tt0944947,tt3846626,I,"There is a mysterious man that can be a bit disturbing.

     





Edit"
tt0944947,tt3846626,I,"The fight on horseback is instense.

     





Edit"
tt0944947,tt3846626,I,"The scene of the execution can disturb someone. After the execution, the scene gets intense.

     





Edit"
tt0944947,tt3846626,I,"The pigeon's death can be a bit disturbing. In that scene, three men start speaking with the girl, making fun of her and even threating her. The tension cuts when the misterious man appears.

     





Edit"
tt0944947,tt3846626,I,"The dead man with the mask is quite disturbing.

     





Edit"
tt0121955,tt0705917,S,"Moderate.

     





Edit"
tt0121955,tt0705917,S,"Many sexual references.

     





Edit"
tt0121955,tt0705917,S,"A lot of references to Felatio in this episode.

     





Edit"
tt0121955,tt0705917,S,"A cartoon bull's scrotum is shown upclose when it gets in by a snowball.

     





Edit"
tt0121955,tt0705917,S,"Rear ends are shown in ""The Fart Chamber"" ride.

     





Edit"
tt0121955,tt0705917,S,"Cartman dresses up as A Vietnamise Prostitute.

     





Edit"
tt0121955,tt0705917,V,"Comic violence and bull riding throughout. Some blood is present.

     





Edit"
tt0121955,tt0705917,V,"Kenny is killed as usual.

     





Edit"
tt0121955,tt0705917,P,"Strong language is present.

     





Edit"
tt0121955,tt0705917,D,"None.

     





Edit"
tt0121955,tt0705917,I,"Some may be shocked or offended by this particular episode.

     





Edit"
tt1796960,tt2024865,S,"At 37:21, a man and woman have sex in a car, thrusting.

     





Edit"
tt1796960,tt2024865,V,"A fight.

     





Edit"
tt1796960,tt2024865,V,"A man is riddled with bullets.

     





Edit"
tt1796960,tt2024865,P,"F*** and others.

     





Edit"
tt1796960,tt2024865,D,"Characters get drunk on alcohol.

     





Edit"
tt0094582,tt0750320,I,"A scene where Wayne threatens to kill Kevin's hamster may disturb some viewers.

     





Edit"
tt1828327,tt2256387,V,"Injured in a fall.

     





Edit"
tt1828327,tt2256387,P,"Jugs meaning breasts.

     





Edit"
tt1828327,tt2256387,D,"Cigars. Mention of beer.

     





Edit"
tt4574334,tt11171932,S,"Male character without clothes facing backwards.

     





Edit"
tt4574334,tt11171932,V,"A dead body is shown in a trailer

     





Edit"
tt4574334,tt11171932,V,"A slimey black creature comes out of a mans face slowly. Very graphic and disturbing along with disturbing dialogue as he screams 'murderer' to a teenager.

     





Edit"
tt4574334,tt11171932,V,"A character's dead body is shown. Her eyes are blown up and are not there, her eyeball area is black. Very disturbing since she does not have eyes. Her disfigured legs and hands with blood is shown. Graphic.

     





Edit"
tt4574334,tt11171932,V,"A man says that a person killed his family and cut their eyes out.

     





Edit"
tt4574334,tt11171932,V,"Many dead people are shown in a group. They are dead and have decomposed faces with black blood everywhere and eyes/noses disfigured or not present at all. Scary scene. It was implied in the previous scene, that a Victor Creel had cut the eyes out of these people, who were his family.

     





Edit"
tt4574334,tt11171932,V,"A character is seen throwing up in a toilet.

     





Edit"
tt4574334,tt11171932,P,"26 uses of shit 1 used as shitty 3 with bull 1 use of oh my god and crap 2 uses of damn 1 with god, ass, douche, Jesus, Jesus christ and bitching 4 uses of hell 2 with fire 5 uses of oh my god

     





Edit"
tt4574334,tt11171932,D,"Underage drinking is implied.

     





Edit"
tt4574334,tt11171932,D,"It is rumored that Eddie visited a mysterious individual known as ""Reefer Rick"" ('Reefer' is a street name for marijuana).

     





Edit"
tt4574334,tt11171932,I,"The Russian camp torture scenes are intense and violent

     





Edit"
tt4574334,tt11171932,I,"Very frightening episode including dead people, violent and gory faces with no eyes, torture etc...

     





Edit"
tt4574334,tt11171932,I,"There is a lot of bullying in this episode. Some of it may be triggering and bothersome to sensitive audience members.

     





Edit"
tt7587890,tt31458210,I,"Intense police shootout.

     





Edit"
tt0460681,tt10073984,V,"Bloody decaptitations and impalements.

     





Edit"
tt0436992,tt6336800,V,"The ""monks"" have the appearance of decayed, mummified corpses, though this is not too realistic.

     





Edit"
tt0436992,tt6336800,V,"Multiple characters are disintegrated by the Monks.

     





Edit"
tt0436992,tt6336800,I,"As with the previous episode, the appearance of the ""monks"" could be disturbing to some viewers.

     





Edit"
tt0436992,tt6336800,I,"This episode is far less dark and disturbing than the previous part, but still deals with some pretty heavy and poignant existential themes that may not be suitable for younger viewers.

     





Edit"
tt8772296,tt15319554,S,"Two brief instances of topless nudity, not sexual in nature

     





Edit"
tt8772296,tt15319554,S,"A woman gives oral sex to another woman. The woman fakes an orgasm, and, later, the other woman imitates the noises she made. No nudity whatsoever

     





Edit"
tt8772296,tt15319554,S,"A man stands with his penis hanging out. Not sexual in nature, but on screen for quite a while

     





Edit"
tt8772296,tt15319554,S,"Multiple sequences of passionate kissing

     





Edit"
tt8772296,tt15319554,S,"A character graphically talks about another's porn habits, making mention of extreme sexual acts

     





Edit"
tt8772296,tt15319554,S,"Initial 10 minutes, depicts lesbian encounter with no brief nudity.

     





Edit"
tt8772296,tt15319554,S,"Jules appear naked briefly simulating a nude woman picture

     





Edit"
tt8772296,tt15319554,S,"Cassie's appears in a pink bathing suit that fairly explicitly shows off her breasts and erect nipples.

     





Edit"
tt8772296,tt15319554,S,"Cal graphically talks about porn and sex before he leaves his family (Goes on for 7 minutes). The scene is intense and is full of graphic subject matter. Not for people under 18 to listen to.

     





Edit"
tt8772296,tt15319554,S,"Cassie wears a summer dress that shows alot of cleavage / of her large breasts. Some shots go out there way to show them.

     





Edit"
tt8772296,tt15319554,V,"A drunk man drives recklessly, however, nothing bad happens

     





Edit"
tt8772296,tt15319554,V,"A woman's self harm scars are seen on her thigh, this is brief

     





Edit"
tt8772296,tt15319554,P,"Constant uses of ""fuck,"" ""shit,"" bitch,"" etc. One use of ""cunt."" Multiple uses of ""r*tarded"" that are not hateful in tone, one use of ""f*ggot""

     





Edit"
tt8772296,tt15319554,P,"Maddy calls Nate a ""Cunt""

     





Edit"
tt8772296,tt15319554,P,"99 uses of fuck and 1 use of cunt.

     





Edit"
tt8772296,tt15319554,D,"Teenagers steal alcohol from a liquor store and drink it

     





Edit"
tt8772296,tt15319554,D,"Many teenagers drink at a small party. One gets extremely drunk and ends up vomiting.

     





Edit"
tt8772296,tt15319554,D,"A man gets intensely drunk and is shown in this state for the entire episode, constantly making regrettable decisions.

     





Edit"
tt8772296,tt15319554,I,"The constant alcohol use is distressing to watch

     





Edit"
tt8772296,tt15319554,I,"A man yells at a woman, bordering on verbal abuse.

     





Edit"
tt0491738,tt1451567,S,"It's implied that Abigail has stayed over at Shawn's house.

     





Edit"
tt0491738,tt1451567,V,"Shawn is shot in the chest in a flashback, though the impact is not seen.

     





Edit"
tt0491738,tt1451567,V,"A lengthy car chase ensues at the end, and Shawn jumps onto the hood of a moving car, and shoots at another car with a gun.

     





Edit"
tt0491738,tt1451567,V,"Shawn, while suffering from a bullet wound, is jostled around in the trunk of a car, though he manages to escape. Blood from the wound can be seen on his hands.

     





Edit"
tt0491738,tt1451567,V,"Shawn is hit over the head and knocked out.

     





Edit"
tt0491738,tt1451567,P,"Mild profanity

     





Edit"
tt0491738,tt1451567,I,"More intense than the episodes usually are.

     





Edit"
tt0491738,tt1451567,I,"Shawn is held captive for the majority of the episode, and the threat of death is present.

     





Edit"
tt0491738,tt1451567,I,"A man chases Shawn through the woods.

     





Edit"
tt9686194,tt9690606,P,"3-4 f-words

     





Edit"
tt9686194,tt9690606,I,"Dead bodies are shown in the streets.

     





Edit"
tt0904208,tt1039933,S,"Two men talk about a woman's breasts and her nipple rings.

     





Edit"
tt0904208,tt1039933,S,"A woman disrobes in front of a man, her bare breasts are shown. She asks the man to tell her what he thinks of her breasts and her vagina, she then unzips his pants and is about to perform oral sex on him but he stops her.

     





Edit"
