Title,Season,Episode Date,Viewers (millions),18-49 Demo,IMDb Series ID,Episode,season,episode,IMDb Episode ID
Claws,3,2019-06-16,0.826,0.30,tt5640558,2,3.0,2.0,tt9475732
Claws,3,2019-06-23,0.619,0.22,tt5640558,3,3.0,3.0,tt9475734
Claws,3,2019-06-30,0.805,0.28,tt5640558,4,3.0,4.0,tt9475736
Claws,3,2019-07-07,0.736,0.27,tt5640558,5,3.0,5.0,tt9475742
Claws,3,2019-07-14,0.807,0.28,tt5640558,6,3.0,6.0,tt9475744
Claws,3,2019-07-21,0.892,0.30,tt5640558,7,3.0,7.0,tt9475748
Claws,3,2019-07-28,0.729,0.25,tt5640558,8,3.0,8.0,tt9475750
Claws,3,2019-08-04,0.771,0.28,tt5640558,9,3.0,9.0,tt9475758
Claws,3,2019-08-11,0.918,0.31,tt5640558,10,3.0,10.0,tt9475762
Claws,3,2019-06-09,0.524,0.18,tt5640558,11,,,
Claws,3,2019-06-16,0.431,0.12,tt5640558,12,,,
Claws,3,2019-06-23,0.419,0.13,tt5640558,13,,,
Claws,3,2019-06-30,0.347,0.12,tt5640558,14,,,
Claws,3,2019-07-07,0.385,0.12,tt5640558,15,,,
Claws,3,2019-07-14,0.497,0.19,tt5640558,16,,,
Claws,3,2019-07-21,0.449,0.12,tt5640558,17,,,
Claws,3,2019-07-28,0.368,0.09,tt5640558,18,,,
Claws,3,2019-08-04,0.457,0.12,tt5640558,19,,,
Claws,3,2019-08-11,0.437,0.14,tt5640558,20,,,
Young & Hungry,1,2014-06-25,1.088,0.50,tt2084712,1,1.0,1.0,tt3458562
Young & Hungry,1,2014-07-02,0.769,0.35,tt2084712,2,1.0,2.0,tt3564202
Young & Hungry,1,2014-07-09,0.908,0.39,tt2084712,3,1.0,3.0,tt3687748
Young & Hungry,1,2014-07-16,0.900,0.38,tt2084712,4,1.0,4.0,tt3671356
Young & Hungry,1,2014-07-23,0.769,0.37,tt2084712,5,1.0,5.0,tt3687750
Young & Hungry,1,2014-07-30,0.933,0.43,tt2084712,6,1.0,6.0,tt3706942
Young & Hungry,1,2014-08-06,0.847,0.41,tt2084712,7,1.0,7.0,tt3717320
Young & Hungry,1,2014-08-13,0.889,0.33,tt2084712,8,1.0,8.0,tt3733964
Young & Hungry,1,2014-08-20,0.853,0.39,tt2084712,9,1.0,9.0,tt3748096
Young & Hungry,1,2014-08-27,1.022,0.48,tt2084712,10,1.0,10.0,tt3757996
Young & Hungry,2,2015-03-25,0.767,0.36,tt2084712,1,2.0,1.0,tt4247902
Young & Hungry,2,2015-04-01,0.731,0.34,tt2084712,2,2.0,2.0,tt4247912
Young & Hungry,2,2015-04-08,0.758,0.41,tt2084712,3,2.0,3.0,tt4283194
Young & Hungry,2,2015-04-15,0.681,0.34,tt2084712,4,2.0,4.0,tt4292046
Young & Hungry,2,2015-04-22,0.769,0.43,tt2084712,5,2.0,5.0,tt4351816
Young & Hungry,2,2015-04-29,0.597,0.29,tt2084712,6,2.0,6.0,tt4392228
Young & Hungry,2,,0.568,0.26,tt2084712,7,2.0,7.0,tt4429930
Young & Hungry,2,,0.591,0.33,tt2084712,8,2.0,8.0,tt4371202
Young & Hungry,2,,0.973,0.43,tt2084712,9,2.0,9.0,tt4483694
Young & Hungry,2,,0.926,0.48,tt2084712,10,2.0,10.0,tt4483696
Young & Hungry,2,2015-08-19,0.851,0.42,tt2084712,11,2.0,11.0,tt4529340
Young & Hungry,2,2015-08-26,0.596,0.31,tt2084712,12,2.0,12.0,tt4529342
Young & Hungry,2,,0.708,0.37,tt2084712,13,2.0,13.0,tt4569534
Young & Hungry,2,,0.763,0.41,tt2084712,14,2.0,14.0,tt4648138
Young & Hungry,2,,0.604,0.28,tt2084712,15,2.0,15.0,tt4627318
Young & Hungry,2,,0.805,0.33,tt2084712,16,2.0,16.0,tt4648146
Young & Hungry,2,,0.678,0.28,tt2084712,17,2.0,17.0,tt4595104
Young & Hungry,2,,0.778,0.36,tt2084712,18,2.0,18.0,tt4648136
Young & Hungry,2,2015-10-14,0.629,0.28,tt2084712,19,2.0,19.0,tt4648150
Young & Hungry,2,2015-10-14,0.546,0.27,tt2084712,20,2.0,20.0,tt4648156
Young & Hungry,2,2015-11-24,0.550,0.27,tt2084712,21,2.0,21.0,tt4648198
Young & Hungry,3,2016-02-03,0.648,0.30,tt2084712,1,3.0,1.0,tt5246736
Young & Hungry,3,2016-02-10,0.530,0.26,tt2084712,2,3.0,2.0,tt5246748
Young & Hungry,3,2016-02-17,0.569,0.27,tt2084712,3,3.0,3.0,tt5314488
Young & Hungry,3,2016-02-24,0.623,0.31,tt2084712,4,3.0,4.0,tt5339084
Young & Hungry,3,2016-03-02,0.440,0.21,tt2084712,5,3.0,5.0,tt5351948
Young & Hungry,3,2016-03-09,0.529,0.25,tt2084712,6,3.0,6.0,tt5362952
Young & Hungry,3,2016-03-16,0.518,0.26,tt2084712,7,3.0,7.0,tt5449036
Young & Hungry,3,2016-03-23,0.450,0.21,tt2084712,8,3.0,8.0,tt5519306
Young & Hungry,3,2016-03-30,0.485,0.23,tt2084712,9,3.0,9.0,tt5472898
Young & Hungry,3,2016-04-06,0.538,0.27,tt2084712,10,3.0,10.0,tt5510008
Young & Hungry,4,2016-06-01,0.534,0.25,tt2084712,1,4.0,1.0,tt5558258
Young & Hungry,4,2016-06-08,0.558,0.27,tt2084712,2,4.0,2.0,tt5610288
Young & Hungry,4,2016-06-15,0.645,0.31,tt2084712,3,4.0,3.0,tt5666584
Young & Hungry,4,2016-06-22,0.632,0.30,tt2084712,4,4.0,4.0,tt5666608
Young & Hungry,4,2016-06-29,0.515,0.27,tt2084712,5,4.0,5.0,tt5668554
Young & Hungry,4,2016-07-06,0.564,0.25,tt2084712,6,4.0,6.0,tt5610322
Young & Hungry,4,2016-07-13,0.569,0.27,tt2084712,7,4.0,7.0,tt5610298
Young & Hungry,4,2016-07-20,0.438,0.23,tt2084712,8,4.0,8.0,tt5714602
Young & Hungry,4,2016-07-27,0.511,0.25,tt2084712,9,4.0,9.0,tt5668556
Young & Hungry,4,2016-08-03,0.529,0.26,tt2084712,10,4.0,10.0,tt5668558
Young & Hungry,5,2017-03-13,0.485,0.23,tt2084712,1,5.0,1.0,tt6427928
Young & Hungry,5,2017-03-20,0.356,0.18,tt2084712,2,5.0,2.0,tt6343202
Young & Hungry,5,2017-03-27,0.432,0.22,tt2084712,3,5.0,3.0,tt6415874
Young & Hungry,5,2017-04-03,0.427,0.19,tt2084712,4,5.0,4.0,tt6343196
Young & Hungry,5,2017-04-10,0.366,0.17,tt2084712,5,5.0,5.0,tt6343200
Young & Hungry,5,2017-04-24,0.328,0.14,tt2084712,6,5.0,6.0,tt6343220
Young & Hungry,5,,0.424,0.20,tt2084712,7,5.0,7.0,tt6343204
Young & Hungry,5,,0.418,0.20,tt2084712,8,5.0,8.0,tt6433470
Young & Hungry,5,,0.372,0.19,tt2084712,9,5.0,9.0,tt6642980
Young & Hungry,5,,0.547,0.25,tt2084712,10,5.0,10.0,tt6887554
Young & Hungry,5,2018-06-20,0.333,0.18,tt2084712,11,5.0,11.0,tt6950356
Young & Hungry,5,2018-06-20,0.308,0.16,tt2084712,12,5.0,12.0,tt6545120
Young & Hungry,5,2018-06-27,0.322,0.17,tt2084712,13,5.0,13.0,tt6660348
Young & Hungry,5,2018-06-27,0.293,0.16,tt2084712,14,5.0,14.0,tt8019476
Young & Hungry,5,2018-07-11,0.311,0.15,tt2084712,15,5.0,15.0,tt6682086
Young & Hungry,5,2018-07-11,0.311,0.14,tt2084712,16,5.0,16.0,tt8019480
Young & Hungry,5,2018-07-18,0.220,0.08,tt2084712,17,5.0,17.0,tt8019484
Young & Hungry,5,2018-07-18,0.205,0.08,tt2084712,18,5.0,18.0,tt8019482
Young & Hungry,5,2018-07-25,0.300,0.14,tt2084712,19,5.0,19.0,tt8019490
Young & Hungry,5,2018-07-25,0.290,0.14,tt2084712,20,5.0,20.0,tt8019492
Switched at Birth,1,2011-06-06,3.304,1.3,tt1758772,1,1.0,1.0,tt1953306
Switched at Birth,1,2011-06-13,2.923,1.2,tt1758772,2,1.0,2.0,tt1953299
Switched at Birth,1,2011-06-20,2.766,1.0,tt1758772,3,1.0,3.0,tt1953304
Switched at Birth,1,2011-06-27,2.797,1.2,tt1758772,4,1.0,4.0,tt1953300
Switched at Birth,1,2011-07-04,1.683,0.7,tt1758772,5,1.0,5.0,tt1953301
Switched at Birth,1,2011-07-11,2.630,0.9,tt1758772,6,1.0,6.0,tt1953305
Switched at Birth,1,2011-07-18,2.692,1.0,tt1758772,7,1.0,7.0,tt1943479
Switched at Birth,1,2011-07-25,3.144,1.3,tt1758772,8,1.0,8.0,tt1953302
Switched at Birth,1,2011-08-01,2.790,1.2,tt1758772,9,1.0,9.0,tt1953303
Switched at Birth,1,2011-08-08,2.837,1.3,tt1758772,10,1.0,10.0,tt1953298
Switched at Birth,1,2012-01-03,2.739,1.0,tt1758772,11,1.0,11.0,tt2151279
Switched at Birth,1,2012-01-10,2.070,0.9,tt1758772,12,1.0,12.0,tt2091111
Switched at Birth,1,2012-01-17,1.992,0.7,tt1758772,13,1.0,13.0,tt2171455
Switched at Birth,1,2012-01-24,1.897,0.8,tt1758772,14,1.0,14.0,tt2171457
Switched at Birth,1,2012-01-31,1.932,0.8,tt1758772,15,1.0,15.0,tt2171459
Switched at Birth,1,2012-02-07,1.817,0.7,tt1758772,16,1.0,16.0,tt2171461
Switched at Birth,1,2012-02-14,1.457,0.6,tt1758772,17,1.0,17.0,tt2171463
Switched at Birth,1,2012-02-21,1.791,0.8,tt1758772,18,1.0,18.0,tt2149991
Switched at Birth,1,2012-02-28,1.513,0.7,tt1758772,19,1.0,19.0,tt2247951
Switched at Birth,1,2012-03-06,1.481,0.7,tt1758772,20,1.0,20.0,tt2260511
Switched at Birth,1,2012-03-13,1.703,0.8,tt1758772,21,1.0,21.0,tt2280787
Switched at Birth,1,2012-03-20,1.710,0.8,tt1758772,22,1.0,22.0,tt2264233
Switched at Birth,1,,2.248,0.9,tt1758772,23,1.0,23.0,tt2380881
Switched at Birth,1,,1.666,0.8,tt1758772,24,1.0,24.0,tt2200422
Switched at Birth,1,,1.587,0.7,tt1758772,25,1.0,25.0,tt2200424
Switched at Birth,1,,1.408,0.6,tt1758772,26,1.0,26.0,tt2200426
Switched at Birth,1,2012-10-01,1.443,0.6,tt1758772,27,1.0,27.0,tt2200428
Switched at Birth,1,2012-10-08,1.556,0.7,tt1758772,28,1.0,28.0,tt2200432
Switched at Birth,1,2012-10-15,1.446,0.6,tt1758772,29,1.0,29.0,tt2200434
Switched at Birth,1,2012-10-22,1.783,0.8,tt1758772,30,1.0,30.0,tt2200436
Switched at Birth,2,2013-01-07,1.697,0.7,tt1758772,1,2.0,1.0,tt2341888
Switched at Birth,2,2013-01-14,1.651,0.7,tt1758772,2,2.0,2.0,tt2606760
Switched at Birth,2,2013-01-21,1.744,0.7,tt1758772,3,2.0,3.0,tt2621604
Switched at Birth,2,2013-01-28,1.763,0.8,tt1758772,4,2.0,4.0,tt2549168
Switched at Birth,2,2013-02-04,1.794,0.8,tt1758772,5,2.0,5.0,tt2650888
Switched at Birth,2,2013-02-11,1.650,0.7,tt1758772,6,2.0,6.0,tt2662256
Switched at Birth,2,2013-02-18,1.519,0.6,tt1758772,7,2.0,7.0,tt2679928
Switched at Birth,2,2013-02-25,1.692,0.8,tt1758772,8,2.0,8.0,tt2707026
Switched at Birth,2,2013-03-04,1.627,0.7,tt1758772,9,2.0,9.0,tt2721120
Switched at Birth,2,2013-03-11,1.752,0.8,tt1758772,10,2.0,10.0,tt2711310
Switched at Birth,2,2013-06-10,1.661,0.7,tt1758772,11,2.0,11.0,tt2767620
Switched at Birth,2,2013-06-17,1.623,0.7,tt1758772,12,2.0,12.0,tt2990394
Switched at Birth,2,2013-06-24,1.760,0.7,tt1758772,13,2.0,13.0,tt2976830
Switched at Birth,2,2013-07-01,1.611,0.7,tt1758772,14,2.0,14.0,tt2893496
Switched at Birth,2,2013-07-08,2.016,0.9,tt1758772,15,2.0,15.0,tt3007628
Switched at Birth,2,2013-07-15,1.751,0.8,tt1758772,16,2.0,16.0,tt2982932
Switched at Birth,2,2013-07-22,1.764,0.8,tt1758772,17,2.0,17.0,tt2958864
Switched at Birth,2,2013-07-29,1.758,0.7,tt1758772,18,2.0,18.0,tt2982938
Switched at Birth,2,2013-08-05,1.687,0.7,tt1758772,19,2.0,19.0,tt2993418
Switched at Birth,2,2013-08-12,1.599,0.7,tt1758772,20,2.0,20.0,tt3007632
Switched at Birth,2,2013-08-19,1.963,0.8,tt1758772,21,2.0,21.0,tt3043554
Switched at Birth,3,2014-01-13,1.756,0.74,tt1758772,1,3.0,1.0,tt3090846
Switched at Birth,3,2014-01-20,1.565,0.68,tt1758772,2,3.0,2.0,tt3315432
Switched at Birth,3,2014-01-27,1.554,0.63,tt1758772,3,3.0,3.0,tt3315446
Switched at Birth,3,2014-02-03,1.625,0.65,tt1758772,4,3.0,4.0,tt3315456
Switched at Birth,3,2014-02-10,1.706,0.77,tt1758772,5,3.0,5.0,tt3356216
Switched at Birth,3,2014-02-17,1.704,0.71,tt1758772,6,3.0,6.0,tt3362000
Switched at Birth,3,2014-02-24,1.637,0.66,tt1758772,7,3.0,7.0,tt3450960
Switched at Birth,3,2014-03-03,1.611,0.67,tt1758772,8,3.0,8.0,tt3455710
Switched at Birth,3,2014-03-10,1.390,0.60,tt1758772,9,3.0,9.0,tt3455716
Switched at Birth,3,2014-03-17,1.189,0.53,tt1758772,10,3.0,10.0,tt3527802
Switched at Birth,3,2014-03-24,1.300,0.58,tt1758772,11,3.0,11.0,tt3527804
Switched at Birth,3,2014-06-16,1.173,0.43,tt1758772,12,3.0,12.0,tt3589492
Switched at Birth,3,2014-06-23,1.411,0.66,tt1758772,13,3.0,13.0,tt3588558
Switched at Birth,3,2014-06-30,1.146,0.53,tt1758772,14,3.0,14.0,tt3588556
Switched at Birth,3,2014-07-07,1.326,0.62,tt1758772,15,3.0,15.0,tt3588560
Switched at Birth,3,2014-07-14,1.558,0.63,tt1758772,16,3.0,16.0,tt3727770
Switched at Birth,3,2014-07-21,1.359,0.58,tt1758772,17,3.0,17.0,tt3746404
Switched at Birth,3,2014-07-28,1.125,0.43,tt1758772,18,3.0,18.0,tt3761286
Switched at Birth,3,2014-08-04,1.290,0.57,tt1758772,19,3.0,19.0,tt3790258
Switched at Birth,3,2014-08-11,1.057,0.47,tt1758772,20,3.0,20.0,tt3854428
Switched at Birth,3,2014-08-18,1.294,0.54,tt1758772,21,3.0,21.0,tt3827664
Switched at Birth,3,2014-12-08,1.399,0.56,tt1758772,22,3.0,22.0,tt4229352
Switched at Birth,4,2015-01-06,1.294,0.57,tt1758772,1,4.0,1.0,tt3955204
Switched at Birth,4,2015-01-13,1.153,0.48,tt1758772,2,4.0,2.0,tt4162854
Switched at Birth,4,2015-01-20,1.205,0.53,tt1758772,3,4.0,3.0,tt4191406
Switched at Birth,4,2015-01-27,1.297,0.58,tt1758772,4,4.0,4.0,tt4227422
Switched at Birth,4,2015-02-03,1.238,0.54,tt1758772,5,4.0,5.0,tt4227434
Switched at Birth,4,2015-02-10,1.340,0.62,tt1758772,6,4.0,6.0,tt4227442
Switched at Birth,4,2015-02-17,1.246,0.48,tt1758772,7,4.0,7.0,tt4273050
Switched at Birth,4,2015-02-24,0.953,0.40,tt1758772,8,4.0,8.0,tt4286688
Switched at Birth,4,2015-03-03,0.958,0.34,tt1758772,9,4.0,9.0,tt4351374
Switched at Birth,4,2015-03-10,1.062,0.41,tt1758772,10,4.0,10.0,tt4371268
Switched at Birth,4,2015-08-24,0.979,0.35,tt1758772,11,4.0,11.0,tt4520968
Switched at Birth,4,2015-08-31,0.871,0.36,tt1758772,12,4.0,12.0,tt4608606
Switched at Birth,4,,0.986,0.42,tt1758772,13,4.0,13.0,tt4644262
Switched at Birth,4,,1.004,0.47,tt1758772,14,4.0,14.0,tt4667606
Switched at Birth,4,,0.701,0.27,tt1758772,15,4.0,15.0,tt4696414
Switched at Birth,4,,0.746,0.34,tt1758772,16,4.0,16.0,tt4715596
Switched at Birth,4,2015-10-05,0.739,0.36,tt1758772,17,4.0,17.0,tt4732618
Switched at Birth,4,2015-10-12,0.751,0.34,tt1758772,18,4.0,18.0,tt4758690
Switched at Birth,4,2015-10-19,0.952,0.43,tt1758772,19,4.0,19.0,tt4762322
Switched at Birth,4,2015-10-26,0.836,0.37,tt1758772,20,4.0,20.0,tt4841860
Switched at Birth,5,2017-01-31,0.598,0.24,tt1758772,1,5.0,1.0,tt5155250
Switched at Birth,5,2017-02-07,0.536,0.22,tt1758772,2,5.0,2.0,tt5360258
Switched at Birth,5,2017-02-14,0.516,0.20,tt1758772,3,5.0,3.0,tt5360266
Switched at Birth,5,2017-02-21,0.521,0.24,tt1758772,4,5.0,4.0,tt5379234
Switched at Birth,5,2017-02-28,0.508,0.21,tt1758772,5,5.0,5.0,tt5512250
Switched at Birth,5,2017-03-07,0.435,0.18,tt1758772,6,5.0,6.0,tt5509956
Switched at Birth,5,2017-03-21,0.502,0.22,tt1758772,7,5.0,7.0,tt5519592
Switched at Birth,5,2017-03-28,0.474,0.22,tt1758772,8,5.0,8.0,tt5541716
Switched at Birth,5,2017-04-04,0.432,0.20,tt1758772,9,5.0,9.0,tt5541722
Switched at Birth,5,2017-04-11,0.490,0.19,tt1758772,10,5.0,10.0,tt6762660
Legit,1,2013-01-17,0.650,0.4,tt2400391,1,1.0,1.0,tt2619724
Legit,1,2013-01-24,0.626,0.4,tt2400391,2,1.0,2.0,tt2623482
Legit,1,2013-01-31,0.710,0.4,tt2400391,3,1.0,3.0,tt2623488
Legit,1,2013-02-07,0.429,0.2,tt2400391,4,1.0,4.0,tt2671156
Legit,1,2013-02-14,0.554,0.3,tt2400391,5,1.0,5.0,tt2618008
Legit,1,2013-02-21,0.840,0.5,tt2400391,6,1.0,6.0,tt2713502
Legit,1,2013-02-28,0.554,0.4,tt2400391,7,1.0,7.0,tt2729940
Legit,1,2013-03-07,0.653,0.4,tt2400391,8,1.0,8.0,tt2759116
Legit,1,2013-03-14,0.499,0.3,tt2400391,9,1.0,9.0,tt2770254
Legit,1,2013-03-21,0.757,0.4,tt2400391,10,1.0,10.0,tt2795158
Legit,1,2013-03-28,0.584,0.4,tt2400391,11,1.0,11.0,tt2643960
Legit,1,2013-04-04,0.527,0.3,tt2400391,12,1.0,12.0,tt2826312
Legit,1,2013-04-11,0.621,0.4,tt2400391,13,1.0,13.0,tt2842298
Legit,2,2014-02-26,0.256,0.15,tt2400391,1,2.0,1.0,tt3254350
Legit,2,2014-03-05,0.136,0.07,tt2400391,2,2.0,2.0,tt3279510
Legit,2,2014-03-12,0.114,0.07,tt2400391,3,2.0,3.0,tt3256716
Legit,2,2014-03-19,0.166,0.09,tt2400391,4,2.0,4.0,tt3069656
Legit,2,2014-03-26,0.155,0.10,tt2400391,5,2.0,5.0,tt3399254
Legit,2,2014-04-02,0.217,0.12,tt2400391,6,2.0,6.0,tt3321572
Legit,2,2014-04-09,0.166,0.08,tt2400391,7,2.0,7.0,tt3389830
Legit,2,2014-04-16,0.121,0.07,tt2400391,8,2.0,8.0,tt3347896
Legit,2,2014-04-23,0.153,0.07,tt2400391,9,2.0,9.0,tt3399276
Legit,2,2014-04-30,0.151,0.08,tt2400391,10,2.0,10.0,tt3464734
Legit,2,,0.158,0.10,tt2400391,11,2.0,11.0,tt3719286
Legit,2,,0.089,0.03,tt2400391,12,2.0,12.0,tt3399280
Legit,2,,0.062,0.02,tt2400391,13,2.0,13.0,tt3399284
Masters of Sex,1,,0.998,0.37,tt2137109,1,1.0,1.0,tt2753206
Masters of Sex,1,2013-10-06,1.090,0.37,tt2137109,2,1.0,2.0,tt2764056
Masters of Sex,1,2013-10-13,1.042,0.40,tt2137109,3,1.0,3.0,tt2764062
Masters of Sex,1,2013-10-20,1.012,0.3,tt2137109,4,1.0,4.0,tt2764070
Masters of Sex,1,2013-10-27,1.009,0.3,tt2137109,5,1.0,5.0,tt2772856
Masters of Sex,1,2013-11-03,0.933,0.3,tt2137109,6,1.0,6.0,tt2788978
Masters of Sex,1,2013-11-10,1.095,0.35,tt2137109,7,1.0,7.0,tt2788988
Masters of Sex,1,2013-11-17,1.050,0.43,tt2137109,8,1.0,8.0,tt2788986
Masters of Sex,1,2013-11-24,1.128,0.41,tt2137109,9,1.0,9.0,tt2916182
Masters of Sex,1,2013-12-01,1.076,0.42,tt2137109,10,1.0,10.0,tt2891404
Masters of Sex,1,2013-12-08,1.234,0.47,tt2137109,11,1.0,11.0,tt2884120
Masters of Sex,1,2013-12-15,1.207,0.38,tt2137109,12,1.0,12.0,tt2927616
Masters of Sex,2,2014-07-13,0.825,0.32,tt2137109,1,2.0,1.0,tt3284010
Masters of Sex,2,2014-07-20,0.716,0.23,tt2137109,2,2.0,2.0,tt3376146
Masters of Sex,2,2014-07-27,0.837,0.26,tt2137109,3,2.0,3.0,tt3376148
Masters of Sex,2,2014-08-03,0.706,0.24,tt2137109,4,2.0,4.0,tt3376150
Masters of Sex,2,2014-08-10,0.971,0.30,tt2137109,5,2.0,5.0,tt3376152
Masters of Sex,2,2014-08-17,0.793,0.25,tt2137109,6,2.0,6.0,tt3376154
Masters of Sex,2,2014-08-24,0.840,0.28,tt2137109,7,2.0,7.0,tt3376156
Masters of Sex,2,2014-08-31,0.726,0.17,tt2137109,8,2.0,8.0,tt3376158
Masters of Sex,2,,0.760,0.24,tt2137109,9,2.0,9.0,tt3376160
Masters of Sex,2,,0.804,0.30,tt2137109,10,2.0,10.0,tt3376162
Masters of Sex,2,,0.714,0.22,tt2137109,11,2.0,11.0,tt3376164
Masters of Sex,2,,0.889,0.28,tt2137109,12,2.0,12.0,tt3376166
Masters of Sex,3,2015-07-12,0.583,0.13,tt2137109,1,3.0,1.0,tt3972578
Masters of Sex,3,2015-07-19,0.535,0.09,tt2137109,2,3.0,2.0,tt4278476
Masters of Sex,3,2015-07-26,0.509,0.16,tt2137109,3,3.0,3.0,tt4278484
Masters of Sex,3,2015-08-02,0.585,0.16,tt2137109,4,3.0,4.0,tt4278486
Masters of Sex,3,2015-08-09,0.552,0.15,tt2137109,5,3.0,5.0,tt4278490
Masters of Sex,3,2015-08-16,0.734,0.17,tt2137109,6,3.0,6.0,tt4278488
Masters of Sex,3,2015-08-23,0.643,0.10,tt2137109,7,3.0,7.0,tt4278494
Masters of Sex,3,2015-08-30,0.688,0.13,tt2137109,8,3.0,8.0,tt4278500
Masters of Sex,3,,0.562,0.13,tt2137109,9,3.0,9.0,tt4278502
Masters of Sex,3,,0.601,0.12,tt2137109,10,3.0,10.0,tt4278508
Masters of Sex,3,,0.548,0.13,tt2137109,11,3.0,11.0,tt4278510
Masters of Sex,3,,0.605,0.14,tt2137109,12,3.0,12.0,tt3974372
Masters of Sex,4,,0.518,0.13,tt2137109,1,4.0,1.0,tt4985978
Masters of Sex,4,,0.420,0.09,tt2137109,2,4.0,2.0,tt5366310
Masters of Sex,4,,0.422,0.09,tt2137109,3,4.0,3.0,tt5430078
Masters of Sex,4,2016-10-02,0.525,0.15,tt2137109,4,4.0,4.0,tt5465540
Masters of Sex,4,2016-10-09,0.341,0.11,tt2137109,5,4.0,5.0,tt5465542
Masters of Sex,4,2016-10-16,0.506,0.14,tt2137109,6,4.0,6.0,tt5465546
Masters of Sex,4,2016-10-23,0.486,0.12,tt2137109,7,4.0,7.0,tt5465894
Masters of Sex,4,2016-10-30,0.393,0.08,tt2137109,8,4.0,8.0,tt5466516
Masters of Sex,4,2016-11-06,0.463,0.13,tt2137109,9,4.0,9.0,tt5466518
Masters of Sex,4,2016-11-13,0.457,0.12,tt2137109,10,4.0,10.0,tt5466520
Mad Men,1,2007-07-19,1.645,0.4,tt0804503,1,1.0,1.0,tt1059578
Mad Men,1,2007-07-26,1.049,0.2,tt0804503,2,1.0,2.0,tt1049715
Mad Men,1,2007-08-02,1.086,0.4,tt0804503,3,1.0,3.0,tt1049716
Mad Men,1,2007-08-09,0.873,0.2,tt0804503,4,1.0,4.0,tt1040713
Mad Men,1,2007-08-16,0.753,0.3,tt0804503,5,1.0,5.0,tt1097127
Mad Men,1,2007-08-23,0.879,0.3,tt0804503,6,1.0,6.0,tt1042049
Mad Men,1,2007-08-30,1.019,0.2,tt0804503,7,1.0,7.0,tt1050979
Mad Men,1,,0.853,0.2,tt0804503,8,1.0,8.0,tt1097128
Mad Men,1,,0.841,0.2,tt0804503,9,1.0,9.0,tt1097298
Mad Men,1,,0.606,0.2,tt0804503,10,1.0,10.0,tt1094472
Mad Men,1,2007-10-04,0.679,0.2,tt0804503,11,1.0,11.0,tt1108366
Mad Men,1,2007-10-11,0.798,0.3,tt0804503,12,1.0,12.0,tt1102103
Mad Men,1,2007-10-18,0.926,0.3,tt0804503,13,1.0,13.0,tt1105057
Mad Men,2,2008-07-27,2.059,0.8,tt0804503,1,2.0,1.0,tt1118051
Mad Men,2,2008-08-03,1.326,0.5,tt0804503,2,2.0,2.0,tt1118056
Mad Men,2,2008-08-10,1.255,0.5,tt0804503,3,2.0,3.0,tt1118057
Mad Men,2,2008-08-17,1.073,0.4,tt0804503,4,2.0,4.0,tt1118058
Mad Men,2,2008-08-24,1.473,0.5,tt0804503,5,2.0,5.0,tt1118059
Mad Men,2,2008-08-31,1.456,0.5,tt0804503,6,2.0,6.0,tt1118060
Mad Men,2,,1.671,0.6,tt0804503,7,2.0,7.0,tt1118061
Mad Men,2,,1.870,0.7,tt0804503,8,2.0,8.0,tt1118062
Mad Men,2,,1.642,0.6,tt0804503,9,2.0,9.0,tt1118063
Mad Men,2,2008-10-05,1.281,0.4,tt0804503,10,2.0,10.0,tt1118052
Mad Men,2,2008-10-12,1.489,0.5,tt0804503,11,2.0,11.0,tt1118053
Mad Men,2,2008-10-19,1.357,0.5,tt0804503,12,2.0,12.0,tt1118054
Mad Men,2,2008-10-26,1.748,0.5,tt0804503,13,2.0,13.0,tt1118055
Mad Men,3,2009-08-16,2.769,0.9,tt0804503,1,3.0,1.0,tt1439792
Mad Men,3,2009-08-23,1.910,0.7,tt0804503,2,3.0,2.0,tt1449612
Mad Men,3,2009-08-30,1.608,0.6,tt0804503,3,3.0,3.0,tt1484415
Mad Men,3,,1.512,0.5,tt0804503,4,3.0,4.0,tt1484416
Mad Men,3,,1.752,0.6,tt0804503,5,3.0,5.0,tt1484417
Mad Men,3,,1.573,0.6,tt0804503,6,3.0,6.0,tt1484435
Mad Men,3,,1.729,0.6,tt0804503,7,3.0,7.0,tt1472778
Mad Men,3,2009-10-04,1.909,0.7,tt0804503,8,3.0,8.0,tt1484662
Mad Men,3,2009-10-11,1.529,0.6,tt0804503,9,3.0,9.0,tt1484663
Mad Men,3,2009-10-18,1.608,0.5,tt0804503,10,3.0,10.0,tt1484249
Mad Men,3,2009-10-25,1.723,0.6,tt0804503,11,3.0,11.0,tt1484250
Mad Men,3,2009-11-01,1.776,0.7,tt0804503,12,3.0,12.0,tt1484251
Mad Men,3,2009-11-08,2.323,0.8,tt0804503,13,3.0,13.0,tt1484414
Mad Men,4,2010-07-25,2.918,0.9,tt0804503,1,4.0,1.0,tt1615656
Mad Men,4,2010-08-01,2.473,0.8,tt0804503,2,4.0,2.0,tt1615661
Mad Men,4,2010-08-08,2.220,0.8,tt0804503,3,4.0,3.0,tt1615662
Mad Men,4,2010-08-15,2.049,0.7,tt0804503,4,4.0,4.0,tt1615663
Mad Men,4,2010-08-22,2.188,0.7,tt0804503,5,4.0,5.0,tt1615664
Mad Men,4,2010-08-29,2.039,0.8,tt0804503,6,4.0,6.0,tt1615665
