county_fips,state_po,x,n,y,population_group
27159,MN,2018,10587,-4,small
27161,MN,2018,15152,-65,small
27163,MN,2018,222607,2346,large
27165,MN,2018,8780,-14,tiny
27167,MN,2018,5399,-1,tiny
27169,MN,2018,36143,-123,small
27171,MN,2018,118502,811,large
27173,MN,2018,8063,7,tiny
31001,NE,2018,24454,-29,small
31003,NE,2018,5334,0,tiny
31005,NE,2018,361,0,tiny
31007,NE,2018,539,0,tiny
31009,NE,2018,376,0,tiny
31011,NE,2018,4641,0,tiny
31013,NE,2018,8922,-30,tiny
31015,NE,2018,1577,0,tiny
31017,NE,2018,2276,0,tiny
31019,NE,2018,38279,-101,small
31021,NE,2018,5501,22,tiny
31023,NE,2018,6930,-7,tiny
31025,NE,2018,21910,128,small
31027,NE,2018,7434,0,tiny
31029,NE,2018,3281,0,tiny
31031,NE,2018,4634,0,tiny
31033,NE,2018,7233,-6,tiny
31035,NE,2018,5105,1,tiny
31037,NE,2018,9493,-54,tiny
31039,NE,2018,7897,-26,tiny
31041,NE,2018,9043,5,tiny
31043,NE,2018,17571,-38,small
31045,NE,2018,5721,0,tiny
31047,NE,2018,20872,-25,small
31049,NE,2018,1344,0,tiny
31051,NE,2018,4858,-20,tiny
31053,NE,2018,28918,-73,small
31055,NE,2018,453649,-847,large
31057,NE,2018,1346,0,tiny
31059,NE,2018,4783,-24,tiny
31061,NE,2018,2442,0,tiny
31063,NE,2018,1994,0,tiny
31065,NE,2018,3872,0,tiny
31067,NE,2018,17324,40,small
31069,NE,2018,1426,0,tiny
31071,NE,2018,1400,0,tiny
31073,NE,2018,1605,0,tiny
31075,NE,2018,588,0,tiny
31077,NE,2018,1915,0,tiny
31079,NE,2018,51148,-131,medium
31081,NE,2018,8304,-21,tiny
31083,NE,2018,2596,0,tiny
31085,NE,2018,765,0,tiny
31087,NE,2018,2175,-5,tiny
31089,NE,2018,8878,0,tiny
31091,NE,2018,595,0,tiny
31093,NE,2018,5441,8,tiny
31095,NE,2018,5750,3,tiny
31097,NE,2018,3489,-25,tiny
31099,NE,2018,5452,9,tiny
31101,NE,2018,6371,0,tiny
31103,NE,2018,665,0,tiny
31105,NE,2018,2589,0,tiny
31107,NE,2018,6957,-2,tiny
31109,NE,2018,244547,-473,large
31111,NE,2018,27969,-76,small
31113,NE,2018,603,0,tiny
31115,NE,2018,490,0,tiny
31117,NE,2018,369,0,tiny
31119,NE,2018,28586,-42,small
31121,NE,2018,6268,3,tiny
31123,NE,2018,3576,-9,tiny
31125,NE,2018,2759,0,tiny
31127,NE,2018,5246,-19,tiny
31129,NE,2018,3437,0,tiny
31131,NE,2018,13253,-19,small
31133,NE,2018,2094,0,tiny
31135,NE,2018,2538,0,tiny
31137,NE,2018,7592,-2,tiny
31139,NE,2018,6222,9,tiny
31141,NE,2018,29768,-56,small
31143,NE,2018,4422,2,tiny
31145,NE,2018,8398,4,tiny
31147,NE,2018,6266,0,tiny
31149,NE,2018,1116,0,tiny
31151,NE,2018,11632,-85,small
31153,NE,2018,153133,327,large
31155,NE,2018,18118,105,small
31157,NE,2018,27857,-24,small
31159,NE,2018,14133,22,small
31161,NE,2018,3945,0,tiny
31163,NE,2018,2432,0,tiny
31165,NE,2018,885,0,tiny
31167,NE,2018,4840,5,tiny
31169,NE,2018,4307,-21,tiny
31171,NE,2018,539,0,tiny
31173,NE,2018,5252,-33,tiny
31175,NE,2018,3499,0,tiny
31177,NE,2018,17654,36,small
31179,NE,2018,6492,7,tiny
31181,NE,2018,2675,0,tiny
31183,NE,2018,638,0,tiny
31185,NE,2018,11348,-13,small
32001,NV,2018,18308,84,small
32003,NV,2018,1671902,17125,enormous
32005,NV,2018,40276,516,small
32007,NV,2018,41927,-73,small
32009,NV,2018,524,0,tiny
32011,NV,2018,1320,1,tiny
32013,NV,2018,13523,3,small
32015,NV,2018,4257,-18,tiny
32017,NV,2018,3195,-10,tiny
32019,NV,2018,43264,860,small
32021,NV,2018,2919,0,tiny
32023,NV,2018,29303,557,small
32027,NV,2018,3365,-2,tiny
32029,NV,2018,2838,38,tiny
32031,NV,2018,364053,2816,large
32033,NV,2018,6469,4,tiny
32510,NV,2018,41722,227,small
33001,NH,2018,50067,346,medium
33003,NH,2018,38980,198,small
33005,NH,2018,57643,333,medium
33007,NH,2018,22714,45,small
33009,NH,2018,65548,42,medium
33011,NH,2018,337338,709,large
33013,NH,2018,117975,529,large
33015,NH,2018,263381,1465,large
33017,NH,2018,95016,407,medium
33019,NH,2018,32955,66,small
37001,NC,2018,121793,1175,large
37003,NC,2018,26461,6,small
37005,NC,2018,7684,10,tiny
37007,NC,2018,15448,15,small
37009,NC,2018,18860,38,small
37011,NC,2018,11361,-24,small
37013,NC,2018,33473,-41,small
37015,NC,2018,12313,-57,small
37017,NC,2018,20219,-69,small
37019,NC,2018,96431,1677,medium
37021,NC,2018,191333,746,large
37023,NC,2018,62685,-47,medium
37025,NC,2018,164895,2124,large
37027,NC,2018,57538,53,medium
37029,NC,2018,7917,94,tiny
37031,NC,2018,49477,96,small
37033,NC,2018,15150,-18,small
37035,NC,2018,120410,85,large
37037,NC,2018,58437,607,medium
37039,NC,2018,19117,-11,small
37041,NC,2018,10156,-29,small
37043,NC,2018,7581,2,tiny
37045,NC,2018,70660,212,medium
37047,NC,2018,35155,-48,small
37049,NC,2018,73433,-215,medium
37051,NC,2018,223005,-837,large
37053,NC,2018,20267,341,small
37055,NC,2018,29494,89,small
37057,NC,2018,125851,559,large
37059,NC,2018,33089,138,small
37061,NC,2018,37355,-126,small
37063,NC,2018,214934,-179,large
37065,NC,2018,34100,-158,small
37067,NC,2018,277472,228,large
37069,NC,2018,47080,860,small
37071,NC,2018,160866,1038,large
37073,NC,2018,7598,-39,tiny
37075,NC,2018,6011,0,tiny
37077,NC,2018,42514,277,small
37079,NC,2018,12738,-19,small
37081,NC,2018,386204,-139,large
37083,NC,2018,33717,-26,small
37085,NC,2018,89649,387,medium
37087,NC,2018,45401,71,small
37089,NC,2018,86739,406,medium
37091,NC,2018,13392,-33,small
37093,NC,2018,34833,266,small
37095,NC,2018,3270,-22,tiny
37097,NC,2018,139855,910,large
37099,NC,2018,24250,1,small
37101,NC,2018,153149,2239,large
37103,NC,2018,6413,-19,tiny
37105,NC,2018,44435,204,small
37107,NC,2018,38057,106,small
37109,NC,2018,64807,538,medium
37111,NC,2018,31577,80,small
37113,NC,2018,25667,5,small
37115,NC,2018,14518,49,small
37117,NC,2018,16306,3,small
37119,NC,2018,792601,3064,very large
37121,NC,2018,10359,9,small
37123,NC,2018,18869,46,small
37125,NC,2018,75256,536,medium
37127,NC,2018,69740,239,medium
37129,NC,2018,150596,53,large
37131,NC,2018,12163,-13,small
37133,NC,2018,127419,-660,large
37135,NC,2018,98236,-246,medium
37137,NC,2018,8539,17,tiny
37139,NC,2018,28092,58,small
37141,NC,2018,42120,212,small
37143,NC,2018,9417,30,tiny
37145,NC,2018,28691,141,small
37147,NC,2018,115616,-324,large
37149,NC,2018,14086,21,small
37151,NC,2018,107456,342,large
37153,NC,2018,30129,32,small
37155,NC,2018,82536,-471,medium
37157,NC,2018,65782,111,medium
37159,NC,2018,104009,358,large
37161,NC,2018,44684,70,small
37163,NC,2018,45256,3,small
37165,NC,2018,22492,-49,small
37167,NC,2018,45483,227,small
37169,NC,2018,32913,114,small
37171,NC,2018,52510,-89,medium
37173,NC,2018,12226,11,small
37175,NC,2018,23158,-13,small
37177,NC,2018,2602,0,tiny
37179,NC,2018,188529,1597,large
37181,NC,2018,30388,-32,small
37183,NC,2018,855240,4599,very large
37185,NC,2018,12082,63,small
37187,NC,2018,7931,-45,tiny
37189,NC,2018,29504,-85,small
37191,NC,2018,84424,-176,medium
37193,NC,2018,47695,-22,small
37195,NC,2018,58864,-88,medium
37197,NC,2018,28091,16,small
37199,NC,2018,12729,51,small
39001,OH,2018,19143,-21,small
39003,OH,2018,77166,-125,medium
39005,OH,2018,40313,-28,small
39007,OH,2018,72791,-64,medium
39009,OH,2018,33143,-57,small
39011,OH,2018,39098,4,small
39013,OH,2018,48939,-62,small
39015,OH,2018,31561,34,small
39017,OH,2018,290304,189,large
39019,OH,2018,20793,8,small
39021,OH,2018,30179,66,small
39023,OH,2018,101122,40,large
39025,OH,2018,162531,311,large
39027,OH,2018,31328,-20,small
39029,OH,2018,75822,-59,medium
39031,OH,2018,27721,1,small
39033,OH,2018,32023,21,small
39035,OH,2018,933302,-3637,very large
39037,OH,2018,42279,-45,small
39039,OH,2018,31194,-48,small
39041,OH,2018,175909,1977,large
39043,OH,2018,59646,7,medium
39045,OH,2018,121496,999,large
39047,OH,2018,21178,53,small
39049,OH,2018,973249,-1955,very large
39051,OH,2018,35725,20,small
39053,OH,2018,20589,16,small
39055,OH,2018,80730,153,medium
39057,OH,2018,123733,-57,large
39059,OH,2018,29193,-6,small
39061,OH,2018,621146,-1516,very large
39063,OH,2018,60006,-108,medium
39065,OH,2018,21581,6,small
39067,OH,2018,10879,-10,small
39069,OH,2018,23214,49,small
39071,OH,2018,31195,74,small
39073,OH,2018,20236,43,small
39075,OH,2018,34965,-44,small
39077,OH,2018,47133,-37,small
39079,OH,2018,23399,-8,small
39081,OH,2018,47656,-12,small
39083,OH,2018,46709,50,small
39085,OH,2018,190450,362,large
39087,OH,2018,42911,30,small
39089,OH,2018,137474,675,large
39091,OH,2018,36309,3,small
39093,OH,2018,243072,1130,large
39095,OH,2018,314666,-489,large
39097,OH,2018,30745,211,small
39099,OH,2018,171401,-300,large
39101,OH,2018,45503,21,small
39103,OH,2018,153430,793,large
39105,OH,2018,15753,23,small
39107,OH,2018,36622,-8,small
39109,OH,2018,86327,193,medium
39111,OH,2018,10466,-5,small
39113,OH,2018,395061,-496,large
39115,OH,2018,10186,-8,small
39117,OH,2018,26761,141,small
39119,OH,2018,65239,52,medium
39121,OH,2018,9295,25,tiny
39123,OH,2018,33107,49,small
39125,OH,2018,15188,-24,small
39127,OH,2018,25963,-19,small
39129,OH,2018,41585,395,small
39131,OH,2018,19144,18,small
39133,OH,2018,115719,79,large
39135,OH,2018,32000,23,small
39137,OH,2018,30329,-25,small
39139,OH,2018,92333,58,medium
39141,OH,2018,52997,82,medium
39143,OH,2018,47080,32,small
39145,OH,2018,50177,-57,medium
39147,OH,2018,42435,8,small
39149,OH,2018,39815,-47,small
39151,OH,2018,293945,52,large
39153,OH,2018,418722,-519,large
39155,OH,2018,154062,-97,large
39157,OH,2018,74681,-125,medium
39159,OH,2018,48653,617,small
39161,OH,2018,23467,-27,small
39163,OH,2018,8924,10,tiny
39165,OH,2018,193880,863,large
39167,OH,2018,46444,21,small
39169,OH,2018,93285,15,medium
39171,OH,2018,29601,-38,small
39173,OH,2018,97031,45,medium
39175,OH,2018,18016,-14,small
4001,AZ,2018,46286,-169,small
4003,AZ,2018,90337,-73,medium
4005,AZ,2018,92951,-176,medium
4007,AZ,2018,36280,270,small
4009,AZ,2018,23327,63,small
4011,AZ,2018,6444,-20,tiny
4012,AZ,2018,10478,-30,small
4013,AZ,2018,3219158,24950,enormous
4015,AZ,2018,130312,1762,large
4017,AZ,2018,75103,570,medium
4019,AZ,2018,743934,3158,very large
4021,AZ,2018,267836,5535,large
4023,AZ,2018,40338,-173,small
4025,AZ,2018,166956,2213,large
4027,AZ,2018,164989,487,large
42001,PA,2018,85567,168,medium
42003,PA,2018,962926,-1855,very large
42005,PA,2018,52563,-87,medium
42007,PA,2018,134440,82,large
42009,PA,2018,39181,18,small
42011,PA,2018,340932,533,large
42013,PA,2018,96929,-4,medium
42015,PA,2018,48074,-1,small
42017,PA,2018,546227,1966,very large
42019,PA,2018,158705,635,large
42021,PA,2018,102111,-49,large
42023,PA,2018,3641,-13,tiny
42025,PA,2018,49445,232,small
42027,PA,2018,96758,-392,medium
42029,PA,2018,442564,1027,large
42031,PA,2018,28255,3,small
42033,PA,2018,60079,33,medium
42035,PA,2018,28414,3,small
42037,PA,2018,47071,-8,small
42039,PA,2018,63996,-32,medium
42041,PA,2018,205748,715,large
42043,PA,2018,221300,288,large
42045,PA,2018,448205,1165,large
42047,PA,2018,25821,3,small
42049,PA,2018,207246,-598,large
42051,PA,2018,98555,-37,medium
42053,PA,2018,3246,8,tiny
42055,PA,2018,130448,239,large
42057,PA,2018,11976,-4,small
42059,PA,2018,25970,-42,small
42061,PA,2018,32689,9,small
42063,PA,2018,59956,16,medium
42065,PA,2018,35329,-40,small
42067,PA,2018,19978,14,small
42069,PA,2018,162536,289,large
42071,PA,2018,465081,127,large
42073,PA,2018,67222,40,medium
42075,PA,2018,117570,385,large
42077,PA,2018,297750,684,large
42079,PA,2018,246462,655,large
42081,PA,2018,88354,-55,medium
42083,PA,2018,30459,-8,small
42085,PA,2018,85283,-45,medium
42087,PA,2018,37557,-4,small
42089,PA,2018,123824,1190,large
42091,PA,2018,696184,2942,very large
42093,PA,2018,14294,30,small
42095,PA,2018,245135,968,large
42097,PA,2018,69306,49,medium
42099,PA,2018,38456,44,small
42101,PA,2018,1011140,-6758,enormous
42103,PA,2018,42951,424,small
42105,PA,2018,12624,-3,small
42107,PA,2018,108235,327,large
42109,PA,2018,31643,-2,small
42111,PA,2018,57422,16,medium
42113,PA,2018,4444,-11,tiny
42115,PA,2018,31875,20,small
42117,PA,2018,31367,0,small
42119,PA,2018,29347,-64,small
42121,PA,2018,39758,-33,small
42123,PA,2018,30209,-25,small
42125,PA,2018,167264,455,large
42127,PA,2018,38502,292,small
42129,PA,2018,291618,524,large
42131,PA,2018,21115,3,small
42133,PA,2018,374382,812,large
48001,TX,2018,33351,-21,small
48003,TX,2018,14466,-1,small
48005,TX,2018,63714,-127,medium
48007,TX,2018,15935,61,small
48009,TX,2018,6846,9,tiny
48011,TX,2018,1450,-8,tiny
48013,TX,2018,37108,247,small
48015,TX,2018,23940,78,small
48017,TX,2018,4974,0,tiny
48019,TX,2018,15567,216,small
48021,TX,2018,64156,994,medium
48023,TX,2018,2467,0,tiny
48025,TX,2018,18309,-45,small
48027,TX,2018,254831,828,large
48029,TX,2018,1480955,4810,enormous
48031,TX,2018,8560,54,tiny
48033,TX,2018,516,0,tiny
48035,TX,2018,13070,38,small
48037,TX,2018,67354,-69,medium
48039,TX,2018,277147,1664,large
48041,TX,2018,134664,-683,large
48043,TX,2018,6432,-37,tiny
48045,TX,2018,1039,0,tiny
48047,TX,2018,5036,-47,tiny
48049,TX,2018,26898,-77,small
48051,TX,2018,13558,53,small
48053,TX,2018,36700,201,small
48055,TX,2018,30958,368,small
48057,TX,2018,15996,-72,small
48059,TX,2018,10032,7,small
48061,TX,2018,323869,-605,large
48063,TX,2018,9282,11,tiny
48065,TX,2018,4440,5,tiny
48067,TX,2018,21557,-9,small
48069,TX,2018,5573,-9,tiny
48071,TX,2018,35585,692,small
48073,TX,2018,37791,6,small
48075,TX,2018,4087,0,tiny
48077,TX,2018,7698,4,tiny
48079,TX,2018,2096,0,tiny
48081,TX,2018,2310,2,tiny
48083,TX,2018,5683,-18,tiny
48085,TX,2018,808598,10168,very large
48087,TX,2018,2150,0,tiny
48089,TX,2018,16495,45,small
48091,TX,2018,116655,2649,large
48093,TX,2018,9771,-2,tiny
48095,TX,2018,1612,1,tiny
48097,TX,2018,31579,150,small
48099,TX,2018,46196,133,small
48101,TX,2018,1024,0,tiny
48103,TX,2018,3817,-2,tiny
48105,TX,2018,2704,0,tiny
48107,TX,2018,3914,-15,tiny
48109,TX,2018,1663,0,tiny
48111,TX,2018,5675,-13,tiny
48113,TX,2018,1933063,-6173,enormous
48115,TX,2018,8646,-7,tiny
48117,TX,2018,14918,-33,small
48119,TX,2018,3624,1,tiny
48121,TX,2018,651673,12372,very large
48123,TX,2018,13742,-8,small
48125,TX,2018,1314,0,tiny
48127,TX,2018,7089,-22,tiny
48129,TX,2018,2147,-5,tiny
48131,TX,2018,7825,-9,tiny
48133,TX,2018,12354,7,small
48135,TX,2018,123773,592,large
48137,TX,2018,1327,0,tiny
48139,TX,2018,143642,2518,large
48141,TX,2018,670696,-611,very large
48143,TX,2018,26305,-45,small
48145,TX,2018,10663,-8,small
48147,TX,2018,23629,87,small
48149,TX,2018,19667,55,small
48151,TX,2018,2643,0,tiny
48153,TX,2018,4381,-23,tiny
48155,TX,2018,790,0,tiny
48157,TX,2018,627072,7579,very large
48159,TX,2018,7380,21,tiny
48161,TX,2018,13343,-4,small
48163,TX,2018,11210,-34,small
48165,TX,2018,17203,21,small
48167,TX,2018,253075,1408,large
48169,TX,2018,3146,-11,tiny
48171,TX,2018,21719,64,small
48173,TX,2018,1130,0,tiny
48175,TX,2018,5501,1,tiny
48177,TX,2018,15814,-64,small
48179,TX,2018,15408,-8,small
48181,TX,2018,98559,737,medium
48183,TX,2018,92740,-97,medium
48185,TX,2018,19552,180,small
48187,TX,2018,126078,874,large
48189,TX,2018,23672,-31,small
48191,TX,2018,2028,0,tiny
48193,TX,2018,6048,-3,tiny
48195,TX,2018,4467,0,tiny
48197,TX,2018,2575,0,tiny
48199,TX,2018,43067,127,small
48201,TX,2018,3466289,-6727,enormous
48203,TX,2018,49824,-43,small
48205,TX,2018,3025,-5,tiny
48207,TX,2018,3396,-9,tiny
48209,TX,2018,154662,3107,large
48211,TX,2018,3123,0,tiny
48213,TX,2018,56144,258,medium
48215,TX,2018,647389,-511,very large
48217,TX,2018,26137,70,small
48219,TX,2018,16835,-26,small
48221,TX,2018,44774,399,small
48223,TX,2018,27528,65,small
48225,TX,2018,13887,16,small
48227,TX,2018,22128,-60,small
48229,TX,2018,2324,-21,tiny
48231,TX,2018,68472,666,medium
48233,TX,2018,15734,-10,small
48235,TX,2018,1253,-12,tiny
48237,TX,2018,5743,37,tiny
48239,TX,2018,11765,41,small
48241,TX,2018,24154,-45,small
48243,TX,2018,1537,0,tiny
48245,TX,2018,175566,-492,large
48247,TX,2018,3730,-34,tiny
48249,TX,2018,30162,-110,small
48251,TX,2018,133913,1497,large
48253,TX,2018,10811,34,small
48255,TX,2018,9522,-30,tiny
48257,TX,2018,102955,3195,large
48259,TX,2018,34552,492,small
48261,TX,2018,225,0,tiny
48263,TX,2018,548,0,tiny
48265,TX,2018,38771,-16,small
48267,TX,2018,3254,0,tiny
48269,TX,2018,217,0,tiny
48271,TX,2018,2267,0,tiny
48273,TX,2018,21179,-85,small
48275,TX,2018,2601,0,tiny
48277,TX,2018,36510,45,small
48279,TX,2018,9600,-47,tiny
48281,TX,2018,15518,84,small
48283,TX,2018,4298,-32,tiny
48285,TX,2018,16088,31,small
48287,TX,2018,13614,33,small
48289,TX,2018,12987,10,small
48291,TX,2018,60069,1218,medium
48293,TX,2018,15520,38,small
48295,TX,2018,2450,0,tiny
48297,TX,2018,7892,41,tiny
48299,TX,2018,13652,113,small
48301,TX,2018,62,0,tiny
48303,TX,2018,213654,-254,large
48305,TX,2018,4415,26,tiny
48307,TX,2018,5803,-17,tiny
48309,TX,2018,183907,131,large
48311,TX,2018,644,0,tiny
48313,TX,2018,8959,2,tiny
48315,TX,2018,6160,-11,tiny
48317,TX,2018,4023,-3,tiny
48319,TX,2018,3359,0,tiny
48321,TX,2018,28247,-18,small
48323,TX,2018,52549,-87,medium
48325,TX,2018,35999,174,small
48327,TX,2018,1463,0,tiny
48329,TX,2018,132912,38,large
48331,TX,2018,17856,-10,small
48333,TX,2018,3502,-5,tiny
48335,TX,2018,4772,9,tiny
48337,TX,2018,14517,72,small
48339,TX,2018,451580,6024,large
48341,TX,2018,17398,-16,small
48343,TX,2018,8699,31,tiny
48345,TX,2018,847,0,tiny
48347,TX,2018,42534,-95,small
48349,TX,2018,36819,152,small
48351,TX,2018,8345,-7,tiny
48353,TX,2018,10901,-12,small
48355,TX,2018,254678,-330,large
48357,TX,2018,8534,-7,tiny
48359,TX,2018,1619,7,tiny
48361,TX,2018,62222,-22,medium
48363,TX,2018,20275,31,small
48365,TX,2018,17526,-32,small
48367,TX,2018,110136,1533,large
48369,TX,2018,7657,-3,tiny
48371,TX,2018,10732,-18,small
48373,TX,2018,38380,278,small
48375,TX,2018,82001,-300,medium
48377,TX,2018,6815,-40,tiny
48379,TX,2018,7809,123,tiny
48381,TX,2018,102573,221,large
48383,TX,2018,2957,-19,tiny
48385,TX,2018,2598,0,tiny
48387,TX,2018,8530,-6,tiny
48389,TX,2018,9005,10,tiny
48391,TX,2018,5115,4,tiny
48393,TX,2018,682,0,tiny
48395,TX,2018,12601,26,small
48397,TX,2018,79868,1543,medium
48399,TX,2018,7801,1,tiny
48401,TX,2018,36490,24,small
48403,TX,2018,7042,0,tiny
48405,TX,2018,5448,-11,tiny
48407,TX,2018,17621,207,small
48409,TX,2018,52582,0,medium
48411,TX,2018,4101,0,tiny
48413,TX,2018,2056,-11,tiny
48415,TX,2018,12203,-10,small
48417,TX,2018,2491,0,tiny
48419,TX,2018,18596,6,small
48421,TX,2018,2069,0,tiny
48423,TX,2018,172581,279,large
48425,TX,2018,6923,55,tiny
48427,TX,2018,53635,-222,medium
48429,TX,2018,6252,0,tiny
48431,TX,2018,1052,0,tiny
48433,TX,2018,1046,0,tiny
48435,TX,2018,3038,0,tiny
48437,TX,2018,5113,8,tiny
48439,TX,2018,1599494,5718,enormous
48441,TX,2018,101713,-304,large
48443,TX,2018,578,0,tiny
48445,TX,2018,8567,-11,tiny
48447,TX,2018,1019,0,tiny
48449,TX,2018,25210,-47,small
48451,TX,2018,85433,-17,medium
48453,TX,2018,886634,4960,very large
48455,TX,2018,9417,18,tiny
48457,TX,2018,12938,49,small
48459,TX,2018,28801,96,small
48461,TX,2018,2600,0,tiny
48463,TX,2018,20685,-79,small
48465,TX,2018,39947,-52,small
48467,TX,2018,39738,284,small
48469,TX,2018,70404,21,medium
48471,TX,2018,36587,-8,small
48473,TX,2018,35415,742,small
48475,TX,2018,8782,-33,tiny
48477,TX,2018,26666,71,small
48479,TX,2018,224677,-566,large
48481,TX,2018,33985,-49,small
48483,TX,2018,3896,0,tiny
48485,TX,2018,87436,-212,medium
48487,TX,2018,9332,-7,tiny
48489,TX,2018,13875,-15,small
48491,TX,2018,450441,10036,large
48493,TX,2018,38230,284,small
48495,TX,2018,5872,-5,tiny
48497,TX,2018,51783,541,medium
48499,TX,2018,31557,165,small
48501,TX,2018,7218,-16,tiny
48503,TX,2018,13554,16,small
48505,TX,2018,10378,-33,small
48507,TX,2018,7986,2,tiny
55001,WI,2018,14132,99,small
55003,WI,2018,11660,-21,small
55005,WI,2018,37904,20,small
55007,WI,2018,12448,21,small
55009,WI,2018,220108,-144,large
55011,WI,2018,11045,15,small
55013,WI,2018,12353,122,small
55015,WI,2018,43859,36,small
55017,WI,2018,52463,50,medium
55019,WI,2018,28437,-63,small
55021,WI,2018,48315,201,small
55023,WI,2018,12760,-25,small
55025,WI,2018,433953,-1007,large
55027,WI,2018,69452,-16,medium
55029,WI,2018,24838,35,small
55031,WI,2018,32556,74,small
55033,WI,2018,32421,40,small
55035,WI,2018,77419,-219,medium
55037,WI,2018,3452,1,tiny
55039,WI,2018,83883,120,medium
55041,WI,2018,7009,15,tiny
55043,WI,2018,38473,-84,small
55045,WI,2018,31856,14,small
55047,WI,2018,15333,16,small
55049,WI,2018,20286,15,small
55051,WI,2018,4589,6,tiny
55053,WI,2018,15244,2,small
55055,WI,2018,67731,192,medium
55057,WI,2018,19741,-10,small
55059,WI,2018,132762,503,large
55061,WI,2018,17258,25,small
55063,WI,2018,90498,-108,medium
55065,WI,2018,14437,-67,small
55067,WI,2018,15500,-20,small
55069,WI,2018,22981,-25,small
55071,WI,2018,66089,38,medium
55073,WI,2018,115431,138,large
55075,WI,2018,32011,30,small
55077,WI,2018,12192,27,small
55078,WI,2018,3176,-16,tiny
55079,WI,2018,695385,-2773,very large
55081,WI,2018,36199,-8,small
55083,WI,2018,31527,128,small
55085,WI,2018,30481,76,small
55087,WI,2018,158103,214,large
55089,WI,2018,78558,364,medium
55091,WI,2018,5985,-47,tiny
55093,WI,2018,31687,31,small
55095,WI,2018,36011,153,small
55097,WI,2018,55118,-148,medium
55099,WI,2018,11219,3,small
55101,WI,2018,158212,198,large
55103,WI,2018,13351,-22,small
55105,WI,2018,130655,260,large
55107,WI,2018,10948,1,small
55109,WI,2018,77306,357,medium
55111,WI,2018,53879,58,medium
55113,WI,2018,13184,14,small
55115,WI,2018,32724,34,small
55117,WI,2018,98086,-25,medium
55119,WI,2018,16377,10,small
55121,WI,2018,25511,41,small
55123,WI,2018,24265,-38,small
55125,WI,2018,17716,104,small
55127,WI,2018,80558,365,medium
55129,WI,2018,13295,0,small
55131,WI,2018,118836,391,large
55133,WI,2018,354780,1746,large
55135,WI,2018,41432,64,small
55137,WI,2018,18484,61,small
55139,WI,2018,133043,-110,large
55141,WI,2018,61078,-45,medium
12001,FL,2019,172650,-903,large
